"TryNumb,""Date"",""1"",""2"",""3"",""4"",""7"",""9"",""12"",""22"",""23"",""24"",""25"",""27"",""36"",""39"",""41"",""42"",""45"",""46"",""48"",""49"",""51"",""53"",""54"",""56"",""62"",""65"",""66"",""67"",""68"",""69"",""70"",""74"",""79"",""80"",""82"",""86"",""87"",""90"",""91"",""92"",""94"",""97"",""98"",""100"",""101"",""103"",""106"",""107"",""108"",""114"",""115"",""119"",""120"",""50"",""52"",""72"",""21"",""85"",""116"",""118"",""93"",""18"",""81"",""99"",""8"",""105"",""61"",""57"",""113"",""16"",""35"",""121"",""20"",""37"",""10"",""102"",""109"",""29"",""55"",""71"",""104"",""75"",""77"",""111"",""28"",""43"",""30"",""64"",""11"",""73"",""14"",""44"",""76"",""47"",""15"",""83"",""33"",""6"",""88"",""32"",""112"",""60"",""96"",""59"",""38"",""19"",""89"",""58"",""31"",""117"",""5"",""84"",""26"",""17"",""13"",""34"",""110"",""63"",""78"",""40"",""95"""
"7,""2012-09"",0,0,0,0,0,0,0.1,0,0,0,0,0.02,0.04,0,0,0,0,0.03,0.05,0.01,0,0,0,0,0,0,0,0.03,0,0.03,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0,0,0,0.04,0,0.03,0,0,0.03,0,0.05,0,0.04,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0.03,0,0.01,0,0.03,0,0,0,0.03,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2012-10"",0,0,0,0,0.07,0,0.12,0,0,0,0,0,0.06,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0.09,0.04,0,0,0,0,0.04,0,0,0,0,0.04,0,0.09,0,0.01,0,0.02,0.02,0,0.04,0,0,0,0,0,0,0.01,0.03,0,0.02,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2012-11"",0,0,0,0,0.07,0,0.13,0,0,0,0,0,0.06,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0.04,0,0,0,0,0.04,0,0.08,0,0.02,0,0.03,0.01,0,0.03,0,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2012-12"",0.04,0,0,0,0,0,0.09,0,0,0,0,0,0.04,0,0,0,0.02,0.02,0.06,0,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.05,0,0,0,0,0.05,0,0,0,0,0.05,0,0.03,0,0.05,0,0,0.02,0,0.01,0,0,0.02,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0.04,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-01"",0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.04,0,0,0,0.01,0.02,0.05,0,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0.01,0,0,0.04,0,0.02,0,0,0,0,0.06,0,0.05,0,0.03,0,0,0.02,0,0,0.01,0,0,0,0,0.03,0.02,0.01,0,0.03,0,0,0,0.05,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-02"",0,0,0.03,0,0,0.02,0.17,0,0,0,0,0,0.14,0,0,0.03,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-03"",0,0,0,0,0,0.01,0,0,0.02,0,0,0,0.13,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-04"",0,0,0,0,0,0,0,0,0,0,0,0.02,0.13,0,0,0,0.09,0,0.13,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-05"",0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.12,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-06"",0,0,0,0,0,0,0.09,0,0,0,0,0.02,0.04,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0,0,0.03,0,0.02,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.06,0.03,0,0,0,0,0.04,0,0,0,0,0.02,0,0.05,0,0.05,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0.03,0.02,0.01,0,0.01,0,0,0,0.04,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-07"",0,0,0,0,0,0,0.04,0,0,0,0,0.03,0.08,0,0,0,0.03,0,0.09,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0.1,0,0.04,0,0,0,0,0.05,0.02,0,0,0,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-08"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0,0.07,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-09"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.11,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-10"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-11"",0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.04,0,0,0,0,0,0,0,0.03,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2013-12"",0,0,0,0,0,0,0.16,0,0,0,0,0,0.04,0,0,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0.02,0,0.04,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.03,0,0.1,0,0,0.03,0,0.07,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0.01,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-01"",0,0,0.01,0,0,0,0.17,0,0,0,0,0,0.04,0,0,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.02,0,0.1,0,0,0.04,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-02"",0.03,0,0.01,0,0,0,0.13,0,0,0,0,0,0.07,0,0,0,0,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.05,0,0.07,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-03"",0.03,0,0.01,0,0,0,0.18,0,0,0,0,0,0.04,0,0,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.02,0,0.07,0,0,0.05,0,0.07,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-04"",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-05"",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-06"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.07,0,0,0,0.01,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-07"",0.02,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0,0,0.02,0.01,0,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.02,0.01,0,0,0,0.01,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0,0.01,0.01,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-08"",0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.03,0.01,0.01,0,0.01,0.01,0.01,0,0.02,0.03,0.02,0,0.01,0,0.01,0,0.01,0.01,0,0.01,0.01,0,0.02,0.01,0.01,0,0.01,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0.02,0.01,0.01,0,0.03,0,0,0,0.02,0,0,0.02,0.02,0.01,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0,0.02,0,0,0,0,0,0,0.01,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-09"",0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-10"",0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-11"",0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0,0.02,0.01,0,0.02,0.01,0.02,0,0.01,0.01,0,0.02,0.01,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0,0.01,0,0,0.02,0.01,0.01,0,0.01,0.03,0,0,0,0.01,0.01,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0.03,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2014-12"",0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-01"",0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0,0,0.01,0.01,0.01,0,0.02,0,0,0.01,0.01,0,0,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0.01,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-02"",0,0.01,0,0.01,0,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.02,0.01,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.02,0.01,0.01,0.01,0,0,0,0.02,0,0,0,0.01,0,0,0.01,0.02,0.01,0,0,0.01,0.01,0,0,0,0,0.01,0.02,0,0.01,0,0.02,0,0,0,0.02,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-03"",0,0,0.01,0.02,0,0.02,0,0,0.01,0.01,0,0.01,0.02,0.01,0.01,0.02,0,0,0.01,0.03,0.02,0,0.01,0.04,0,0,0.02,0.02,0.01,0,0,0,0.02,0.01,0.01,0,0.02,0.01,0,0,0.01,0,0,0,0.01,0.02,0,0,0,0.01,0.01,0.02,0,0,0,0,0,0.04,0.02,0,0,0.01,0.02,0.01,0,0,0.03,0,0.01,0,0,0,0,0.02,0.05,0,0,0.02,0.01,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-04"",0.01,0.01,0.01,0.01,0,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-05"",0.01,0,0.01,0.01,0,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.03,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0.01,0,0.01,0.01,0.02,0,0.02,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-06"",0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0,0,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.01,0.01,0,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-07"",0.01,0,0.01,0,0,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,0.01,0.01,0,0.02,0.01,0.01,0.01,0,0.01,0,0.02,0,0,0,0.01,0.01,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0,0,0,0,0.01,0.01,0.02,0,0.04,0.01,0,0.01,0,0,0,0.01,0,0.01,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-08"",0,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.01,0,0,0.01,0.01,0,0,0,0.01,0.01,0.01,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-09"",0.01,0,0.01,0.03,0,0,0,0,0,0,0.01,0.02,0.01,0.04,0.01,0,0,0.02,0.02,0.01,0.01,0.02,0.01,0,0.02,0,0,0.02,0.03,0.01,0,0,0.05,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0.01,0,0,0,0.02,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.03,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0,0.02,0.01,0,0.03,0.01,0.02,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-10"",0.02,0,0,0,0,0,0.04,0,0,0,0.01,0.01,0,0.01,0,0,0,0.01,0,0.02,0.02,0.01,0.01,0,0,0,0.01,0.01,0,0.02,0.01,0,0.01,0,0.01,0,0.01,0.01,0,0.01,0,0,0.01,0,0.01,0.02,0,0,0,0,0,0.01,0.02,0.01,0.01,0,0,0.01,0,0,0,0,0,0.01,0,0.01,0.02,0,0,0,0,0.02,0,0.01,0,0.01,0,0,0.01,0.01,0.01,0.02,0,0,0,0,0,0.01,0.02,0.02,0,0.02,0.01,0,0.01,0.02,0.01,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-11"",0,0,0,0,0,0,0.08,0,0,0,0.02,0.01,0,0.05,0,0,0,0.02,0,0.04,0.02,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.06,0,0.01,0,0,0,0,0,0.02,0.03,0.04,0,0,0,0,0,0,0.04,0.06,0,0.02,0,0,0.02,0.02,0.01,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2015-12"",0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0,0,0.01,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"7,""2016-01"",0.02,0,0,0.01,0,0,0.01,0,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0.01,0.01,0.02,0,0.02,0.02,0,0.01,0.01,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0.01,0,0,0.01,0,0,0.01,0.01,0.01,0,0,0.02,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0.01,0,0.02,0.02,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.02,0.01,0.02,0,0,0,0.01,0.01,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
